city,state,region,year,v1_excel_mt_co2,v2_city_specific_mt_co2,v3_mpg_split_mt_co2,v2_v1_delta,v2_v1_pct,v3_v1_delta,v3_v1_pct,v3_v2_delta,v3_v2_pct,v2_gasoline,v2_diesel,v2_ethanol,v2_electricity,v3_gasoline,v3_diesel,v3_ethanol,v3_electricity
Dayton,Ohio,PJMW,2048,968065.7802681644,192544.45805930538,227514.8451230221,-775521.322208859,-80.11039518347933,-740550.9351451423,-76.49799737162508,34970.38706371671,18.162240251519222,162708.50907603855,13680.25357590469,6526.881988041147,9628.813419320972,193695.4502587964,15500.133708485222,5670.099459138745,12649.161696601712
Dayton,Ohio,PJMW,2049,972433.9222240328,191522.14447832605,227797.8976405155,-780911.7777457067,-80.30486801197763,-744636.0245835173,-76.5744599777511,36275.753162189445,18.94076179075713,160746.11166531258,13945.06859836553,6054.413435259695,10776.550779388253,191625.69083864702,16761.17636399982,5259.031325709815,14151.999112158877
Dayton,Ohio,PJMW,2050,979497.367861704,191484.99655859463,229331.91833527753,-788012.3713031093,-80.45068799147293,-750165.4495264264,-76.5867754360666,37846.921776682895,19.764954151434885,159237.82465328038,14231.003340071898,5613.970546798908,12402.19801844346,189956.54401666316,18223.772114133873,4877.204958061866,16274.397246418635
Hampton,Virginia,PJMD,2027,1603108.6910768675,215231.51067456862,238059.33973815464,-1387877.180402299,-86.57411616114503,-1365049.351338713,-85.15014352656019,22827.829063586018,10.606174250248067,190525.54137233092,8629.942610578197,15103.47814149572,972.5485501637761,217104.31136690293,6464.460988821914,13209.995180751315,1280.5722016784607
Hampton,Virginia,PJMD,2028,1539102.1430715837,206199.57665696729,228683.41599255794,-1332902.5664146165,-86.60260609828954,-1310418.7270790257,-85.14176482555116,22483.83933559066,10.903921191358542,182406.41288963915,8665.022361889232,14010.95813413304,1117.1832713058623,208553.47999346128,6433.632677102268,12222.077736964558,1474.225585029849
Hampton,Virginia,PJMD,2029,1506549.9665316714,199000.6664144445,223986.44329139014,-1307549.3001172268,-86.79096805049372,-1282563.5232402813,-85.1324915689956,24985.77687694563,12.555624725853697,176066.31909315826,8688.54778835573,12997.341323109487,1248.4582098210217,204618.1889533686,6407.132798761206,11325.516626694402,1635.6049125659013
Hampton,Virginia,PJMD,2030,1455393.219742279,192136.6124787973,216656.13788611084,-1263256.6072634817,-86.79830235069936,-1238737.081856168,-85.1135669077477,24519.525407313544,12.761506040406188,170002.24247424226,8723.804586210455,12057.019273482194,1353.546144862367,197953.3276185526,6407.529547707416,10510.390871310736,1784.8898485401035
Hampton,Virginia,PJMD,2031,1408367.275946535,185493.69984271497,209767.41167156326,-1222873.57610382,-86.82916714902734,-1198599.8642749717,-85.10563151713512,24273.71182884829,13.086003378783545,164165.01161931877,8737.745075861614,11184.66229771207,1406.280849822549,191764.816423726,6395.802377357838,9747.32802791329,1859.4648425661012
Hampton,Virginia,PJMD,2032,1355844.0604569844,179946.53037134575,203011.2853757414,-1175897.5300856386,-86.7280806385142,-1152832.7750812431,-85.02694437387463,23064.755004395643,12.817560281266985,159066.9037606573,8766.195962963893,10375.50485873581,1737.9257889887708,185302.89000097243,6391.735796118417,9025.218873230684,2291.4407054198814
Hampton,Virginia,PJMD,2033,1339843.91634235,174241.98697251306,200830.99487841834,-1165601.9293698368,-86.99535185798524,-1139012.9214639317,-85.01086638310316,26589.00790590528,15.25981674560434,154008.14290927368,8789.205639335922,9625.589893459593,1819.0485304438687,183691.33521306777,6405.1718186612015,8352.302535455341,2382.1853112339977
Hampton,Virginia,PJMD,2034,1290575.3868787491,168571.82431372616,193550.57003182548,-1122003.562565023,-86.9382427382707,-1097024.8168469237,-85.00276915245325,24978.745718099322,14.817865215489276,149038.1704362452,8831.099422689502,8930.329502167171,1772.2249526243068,177022.3863706761,6451.609599143645,7760.17199590729,2316.4020660984384
Hampton,Virginia,PJMD,2035,1250086.09034508,163391.99845145634,187789.5025878808,-1086694.0918936236,-86.92954031619111,-1062296.5877571993,-84.97787440095087,24397.504136424453,14.931884282982766,144341.48339336447,8892.08004197968,8285.43507023008,1872.999945882123,171609.0794106836,6529.041658757122,7203.981165633128,2447.4003528069666
Hampton,Virginia,PJMD,2036,1212714.8061151672,158897.6105120589,182982.8445687433,-1053817.1956031083,-86.89736369088504,-1029731.9615464238,-84.91130448428234,24085.23405668442,15.15770689003317,139928.80437135097,8966.767772142537,7687.084027008164,2314.9543415572193,166635.67758833832,6636.6297528943805,6687.638049508048,3022.899178002568
Hampton,Virginia,PJMD,2037,1178157.3424067858,153824.9306182371,177472.42104034196,-1024332.4117885487,-86.94360039347566,-1000684.9213664439,-84.93644145375401,23647.490422104864,15.372989493356728,135787.20518320482,9055.28622258455,7131.71425672074,1850.724955727009,162071.45924448458,6778.091527349908,6204.801763721676,2418.0685047858065
Hampton,Virginia,PJMD,2038,1146626.0536880577,149603.51513707696,173149.75086827404,-997022.5385509807,-86.95271970701471,-973476.3028197837,-84.8991961842008,23546.235731197085,15.739092567191628,131882.59602608587,9155.254521834,6616.060485695694,1949.604103461401,157889.90077401258,6957.606813196757,5753.7537762409565,2548.489504823757
Hampton,Virginia,PJMD,2039,1116665.3132764357,145696.31724096296,169051.96878312915,-970968.9960354727,-86.95255279189502,-947613.3444933066,-84.8609993725775,23355.65154216619,16.030365066495776,128254.53241697312,9269.532463338193,6137.525754411718,2034.7266062399467,153874.84057110533,7179.663612546713,5338.902351879578,2658.5622475975233
Hampton,Virginia,PJMD,2040,1090463.9103799688,142206.72340882025,165517.93517261944,-948257.1869711486,-86.95906191345033,-924945.9752073494,-84.82132846423637,23311.21176379919,16.392482159077247,124928.32419542599,9400.207340851368,5693.402466474954,2184.7894060679637,150259.51360021497,7451.858037348356,4953.201330412713,2853.362204643413
Hampton,Virginia,PJMD,2041,1057216.6299704844,139212.38808187938,160958.62377465493,-918004.241888605,-86.8321795046143,-896258.0061958295,-84.77524669857411,21746.235692775546,15.620905576294867,121905.26329193813,9546.315316711416,5281.426419037455,2479.3830541923835,145322.11771317292,7778.869465978711,4589.889867922836,3267.7467275804756
Hampton,Virginia,PJMD,2042,1035772.663365919,136961.35416471155,158982.06214920414,-898811.3092012075,-86.77689043079855,-876790.6012167148,-84.65087294034532,22020.70798449259,16.07804487535235,119159.08284191288,9707.12565482183,4899.268225770367,3195.877442206476,142351.3092725672,8168.046544161852,4257.546732907664,4205.159599567407
Hampton,Virginia,PJMD,2043,1015569.9412189332,134516.65147331104,156733.0538086237,-881053.2897456222,-86.75456548941789,-858836.8874103095,-84.5669857439355,22216.402335312654,16.51572656023223,116714.99249260854,9883.461636516084,4544.743249870191,3373.45409431624,139719.8793997268,8628.399055856333,3949.0765370057075,4435.698816034813
Hampton,Virginia,PJMD,2044,1003134.6174814224,132677.99545811478,155563.18461100894,-870456.6220233076,-86.77365997085911,-847571.4328704134,-84.49229227064433,22885.189152894163,17.24866966362844,114607.41298883445,10076.773209906603,4215.798421496191,3778.010837877538,137760.53195034157,9170.914008205544,3654.6709958552815,4977.0676566065595
Hampton,Virginia,PJMD,2045,989780.7733605944,131562.2230224448,154842.74054436077,-858218.5503381495,-86.70794315636657,-834938.0328162336,-84.35585488101324,23280.517521915957,17.695442496395223,112751.04760795453,10284.378634331635,3910.640511643636,4616.156268515019,135569.91383991638,9803.297835699892,3392.416313308845,6077.112555435653
Hampton,Virginia,PJMD,2046,980367.8679640512,130636.62735591392,154561.54201464294,-849731.2406081373,-86.67473388053718,-825806.3259494082,-84.23433212518236,23924.914658729016,18.314093943612463,111242.20439735196,10509.40849939274,3627.6259909380155,5257.388468231204,133953.51793339095,10539.180276753703,3144.7950717241533,6924.048732774129
Hampton,Virginia,PJMD,2047,970492.093678452,130036.933970864,154566.03738321157,-840455.1597075879,-86.60092804280501,-815926.0562952404,-84.07343672452183,24529.10341234757,18.86318191556527,110022.36432193215,10751.315320538946,3365.4512696564825,5897.803058736417,132489.88292904725,11395.66435475943,2919.4736662634414,7761.016433141423
Hampton,Virginia,PJMD,2048,968065.7802681644,129522.52103409269,154934.38976954352,-838543.2592340717,-86.62048347600785,-813131.3904986208,-83.99546880723074,25411.86873545083,19.619652653890178,109161.69106068191,11012.027572665744,3122.3942403752017,6226.408160369822,131641.4395986116,12394.064968809887,2708.597903439909,8190.287298682099
Hampton,Virginia,PJMD,2049,972433.9222240328,129747.68087978734,156351.63283284812,-842686.2413442455,-86.65742957803815,-816082.2893911847,-83.92161881032906,26603.95195306078,20.504375702645223,108662.24716896494,11291.840604326788,2896.370069773343,6897.223036722271,131215.89576683973,13554.576439748136,2512.478548439403,9068.682077820858
Hampton,Virginia,PJMD,2050,979497.367861704,130714.46475952292,158761.2145941183,-848782.903102181,-86.65494476571389,-820736.1532675857,-83.79156291754998,28046.74983459538,21.456500538171767,108533.04077386943,11590.818729939276,2685.666652634202,7904.93860308001,131150.1037908147,14895.397705478777,2330.069570484685,10385.64352734015
Jackson,Mississippi,MISS,2027,1603108.6910768675,526565.6996177421,574079.2848025196,-1076542.9914591254,-67.15346236043244,-1029029.4062743479,-64.1896218267715,47513.585184777505,9.023296659708327,439404.4518754253,22606.598407350888,64011.10424957163,543.5450853943148,496947.0464671771,20430.34069215797,55986.20203436607,715.6956088183886
Jackson,Mississippi,MISS,2028,1539102.1430715837,502241.71253930434,548889.653837785,-1036860.4305322794,-67.3678764726439,-990212.4892337987,-64.33702231468752,46647.94129848067,9.287946447663902,419874.2609260814,22380.78205933477,59380.81899799782,605.8505558904136,476174.60187461355,20116.336495677173,51799.24020400046,799.4752634938757
Jackson,Mississippi,MISS,2029,1506549.9665316714,482302.751296667,534936.0284487753,-1024247.2152350044,-67.98627579495367,-971613.938082896,-64.49264608990785,52633.27715210832,10.912912483000396,404440.3758607212,22130.296527803534,55084.93888669509,647.1400214471626,466300.5818295227,19788.16655142515,47999.46202324218,847.8180445853473
Jackson,Mississippi,MISS,2030,1455393.219742279,463365.84730176395,514861.9646517238,-992027.3724405151,-68.16215432253995,-940531.2550905552,-64.62385851001177,51496.11734995985,11.113490053232892,389646.40345098515,21930.96145429059,51099.69441631757,688.7879801706025,449888.10298157873,19520.752265707953,44544.82070052448,908.288703912611
Jackson,Mississippi,MISS,2031,1408367.275946535,445113.1273732273,496001.5230283408,-963254.1485733076,-68.39509586914563,-912365.7529181942,-64.78180574772385,50888.39565511345,11.432688124797437,375330.52721191384,21671.57369551816,47402.49746633526,708.5289994600836,434553.8477147448,19199.986974613767,41310.83083672672,936.8575022555472
Jackson,Mississippi,MISS,2032,1355844.0604569844,429095.50391559105,476544.81212234293,-926748.5565413934,-68.35214930462097,-879299.2483346416,-64.85253533052139,47449.308206751884,11.057983076906304,362881.11334534833,21432.391685004175,43973.15088170171,808.8480035368167,418336.6256475476,18891.3174482962,38250.40965778224,1066.4593687169468
Jackson,Mississippi,MISS,2033,1339843.91634235,412996.4357492344,468851.99512796075,-926847.4805931156,-69.17578005080797,-870991.9212143891,-65.00696913951862,55855.55937872635,13.524465235976288,350158.66611136135,21161.926680734814,40794.88395729538,880.9589998428481,413738.61312651174,18561.221791518303,35398.475987601036,1153.6842223296494
Jackson,Mississippi,MISS,2034,1290575.3868787491,397388.694610518,449366.8142921809,-893186.6922682312,-69.20840900494773,-841208.5725865683,-65.18089381985097,51978.11968166288,13.079919078374086,337705.6426779156,20924.178815836254,37848.25239530143,910.6207214647205,397021.4510173947,18266.202282291335,32888.92624407343,1190.2347484214056
Jackson,Mississippi,MISS,2035,1250086.09034508,382625.4274920487,432962.39201957046,-867460.6628530313,-69.39207383817647,-817123.6983255096,-65.36539400257999,50336.96452752175,13.15567678224098,325809.34661118814,20710.907062080547,35115.08031891204,990.0934998679345,383141.4925625873,17995.47492237828,30531.695089381963,1293.7294452229353
Jackson,Mississippi,MISS,2036,1212714.8061151672,368676.35919698107,417692.3332217063,-844038.4469181861,-69.59908815016404,-795022.4728934609,-65.55724964225105,49015.97402472526,13.295122619602628,314493.3981064641,20517.35397933515,32579.16702485506,1086.4400863267335,370181.5468761745,17748.75264560132,28343.345311589794,1418.6883883407017
Jackson,Mississippi,MISS,2037,1178157.3424067858,355298.39900738496,403211.39990360313,-822858.9433994009,-69.84287359432251,-774945.9425031827,-65.77609921948904,47913.000896218175,13.485284771919925,303706.03874742484,20343.05204937769,30225.415661766165,1023.892548816216,358049.341144972,17527.286670275218,26297.003168713913,1337.7689196419713
Jackson,Mississippi,MISS,2038,1146626.0536880577,342538.13866187725,389641.3675689485,-804087.9150261804,-70.12642983646475,-756984.6861191092,-66.01844460836301,47103.22890707123,13.751236312277415,293357.154775007,20185.116174911873,28039.98744552748,955.8802664309504,346674.07118282875,17332.4006411041,24385.385230269392,1249.5105147462282
Jackson,Mississippi,MISS,2039,1116665.3132764357,330535.6640689898,376577.87921763404,-786129.6492074459,-70.39975540216639,-740087.4340588017,-66.27656695875083,46042.21514864423,13.929575580998197,283532.19054316886,20046.662519046666,26011.876020841708,944.9349859325541,335549.0419028223,17167.016148749135,22627.174470860195,1234.6466952023213
Jackson,Mississippi,MISS,2040,1090463.9103799688,319406.64728358056,364629.4148146072,-771057.2630963882,-70.70910424057185,-725834.4955653616,-66.5619915208791,45222.76753102662,14.15836768446345,274263.32502852747,19933.968193724668,24129.606134564543,1079.7479267638219,325186.61305785406,17040.129434587463,20992.508067334893,1410.1642548307623
Jackson,Mississippi,MISS,2041,1057216.6299704844,309067.154608406,349506.231667321,-748149.4753620784,-70.76595790807467,-707710.3983031635,-66.94090673951293,40439.07705891499,13.084236372561838,265539.8952256234,19841.42045533415,22383.581710667393,1302.2572167810863,311388.48746973416,16948.67886153439,19452.732415486214,1716.3329205662376
Jackson,Mississippi,MISS,2042,1035772.663365919,299259.8601709618,338965.4302571841,-736512.8031949572,-71.10757304614836,-696807.233108735,-67.27414786603283,39705.57008622226,13.267923758147576,257284.25592610694,19766.71053387772,20763.930414464376,1444.963296512772,302125.37091882544,16894.559961478546,18044.205792493474,1901.293584386669
Jackson,Mississippi,MISS,2043,1015569.9412189332,289955.77212012996,328960.8886240008,-725614.1690988033,-71.4489607902227,-686609.0525949324,-67.60824879976587,39005.11650387087,13.452091751327814,249518.12335339797,19711.523543315696,19261.393384329967,1464.7318390863502,293414.56513338734,16883.515160324496,16736.85673800539,1925.951592283548
Jackson,Mississippi,MISS,2044,1003134.6174814224,281460.95439630747,320542.2105859424,-721673.6630851149,-71.94185610870717,-682592.40689548,-68.04594268805815,39081.25618963491,13.885143064855471,242265.54339138724,19679.472053961417,17867.269361760922,1648.6695891979298,285957.2931623371,16923.880607272695,15489.116077895083,2171.920738437494
Jackson,Mississippi,MISS,2045,989780.7733605944,273245.441255652,311206.1413982887,-716535.3321049424,-72.39333712980664,-678574.6319623056,-68.55807368922179,37960.70014263672,13.892528258914371,235392.6966161568,19658.909672028887,16573.958337826218,1619.8766296400888,277686.9738125203,17008.98385105255,14377.636214306798,2132.547520409088
